merchant_id,drawdown_amount,drawdown_date
156378945.00,1700,14-03-2024
115167215.00,8000,31-08-2023
115167215.00,7000,14-09-2023
115167215.00,2000,16-09-2023
115167215.00,6739,18-09-2023
115167215.00,9000,08-10-2023
115167215.00,9000,11-10-2023
115167215.00,9000,15-10-2023
115167215.00,9000,19-10-2023
115167215.00,5400,10-12-2023
115167215.00,5400,07-01-2024
115167215.00,5400,06-02-2024
138688531.00,24174,07-08-2023
138688531.00,5000,26-08-2023
138688531.00,7800,27-08-2023
138688531.00,7800,28-08-2023
138688531.00,7800,31-08-2023
138688531.00,7800,02-09-2023
138688531.00,3000,15-09-2023
138688531.00,3600,02-10-2023
138688531.00,3600,03-10-2023
138688531.00,3600,06-10-2023
138688531.00,3600,07-10-2023
138688531.00,3600,18-10-2023
138688531.00,3600,27-11-2023
138688531.00,600,28-11-2023
138688531.00,3600,29-11-2023
138688531.00,3600,01-12-2023
138688531.00,3000,14-12-2023
138688531.00,3000,15-12-2023
138688531.00,3000,16-12-2023
138688531.00,3000,21-12-2023
138688531.00,3000,22-12-2023
138688531.00,3000,02-01-2024
138688531.00,3000,05-01-2024
138688531.00,3000,06-01-2024
138688531.00,3000,07-01-2024
138688531.00,3000,08-01-2024
138688531.00,3000,09-01-2024
138688531.00,3000,10-01-2024
138688531.00,1000,12-01-2024
138688531.00,3000,15-01-2024
138688531.00,3000,18-01-2024
138688531.00,3000,23-01-2024
138688531.00,3000,31-01-2024
138688531.00,451,01-02-2024
138688531.00,4000,29-03-2024
138688531.00,4000,30-03-2024
138688531.00,3000,03-04-2024
138688531.00,2400,07-04-2024
138688531.00,2400,12-04-2024
138688531.00,2500,24-04-2024
138688531.00,5400,01-05-2024
138688531.00,5000,02-05-2024
138688531.00,5000,05-05-2024
138688531.00,5000,08-05-2024
138688531.00,2000,09-05-2024
138688531.00,3000,15-05-2024
138688531.00,617,14-06-2024
115702303.00,5500,06-09-2023
115702303.00,5500,11-09-2023
115702303.00,6600,13-09-2023
115702303.00,6600,15-09-2023
115702303.00,10200,21-09-2023
115702303.00,10200,23-09-2023
115702303.00,10200,24-09-2023
115702303.00,10200,01-10-2023
115702303.00,10000,03-10-2023
115702303.00,10200,04-10-2023
115702303.00,10200,07-10-2023
115702303.00,10200,11-10-2023
115702303.00,10200,24-11-2023
115702303.00,10200,27-11-2023
115702303.00,10200,30-11-2023
115702303.00,10200,04-12-2023
115702303.00,3000,06-12-2023
115702303.00,5400,15-12-2023
114333702.00,1500,04-09-2023
148249400.00,2500,08-09-2023
148249400.00,2000,15-09-2023
148249400.00,2400,20-09-2023
125681728.00,100,18-08-2023
125681728.00,100,19-08-2023
125681728.00,50000,19-08-2023
125681728.00,70000,26-08-2023
125681728.00,20000,27-08-2023
125681728.00,70000,28-08-2023
125681728.00,20000,30-08-2023
125681728.00,70000,31-08-2023
125681728.00,40000,01-09-2023
125681728.00,35000,02-09-2023
125681728.00,90000,05-09-2023
125681728.00,100000,06-09-2023
125681728.00,100000,08-09-2023
125681728.00,100000,12-09-2023
125681728.00,100000,13-09-2023
125681728.00,100000,14-09-2023
125681728.00,100000,15-09-2023
125681728.00,500,22-09-2023
125681728.00,100000,23-09-2023
125681728.00,100000,24-09-2023
125681728.00,100000,25-09-2023
125681728.00,100000,26-09-2023
125681728.00,60000,27-09-2023
125681728.00,30000,01-10-2023
125681728.00,100000,03-10-2023
125681728.00,100000,08-10-2023
125681728.00,100000,10-10-2023
125681728.00,100000,17-10-2023
125681728.00,100000,18-10-2023
125681728.00,100000,19-10-2023
125681728.00,100000,20-10-2023
125681728.00,100000,21-10-2023
125681728.00,100000,23-10-2023
125681728.00,100000,24-11-2023
125681728.00,100000,25-11-2023
125681728.00,100000,01-12-2023
125681728.00,10000,05-12-2023
125681728.00,10000,06-12-2023
125681728.00,100000,16-12-2023
125681728.00,100000,20-12-2023
125681728.00,100000,22-12-2023
125681728.00,100000,25-12-2023
125681728.00,100000,27-12-2023
125681728.00,100,16-01-2024
134431086.00,1000,27-08-2023
134431086.00,1500,01-09-2023
134431086.00,1232,08-09-2023
136205933.00,370,04-09-2023
136205933.00,1500,05-09-2023
136205933.00,1500,16-09-2023
136205933.00,2000,18-09-2023
136205933.00,2632,23-09-2023
136205933.00,2389,25-09-2023
136205933.00,1593,28-09-2023
136205933.00,3600,29-09-2023
136205933.00,103,30-09-2023
136205933.00,904,03-10-2023
136205933.00,566,05-10-2023
136205933.00,2275,10-10-2023
136205933.00,645,15-10-2023
136205933.00,1500,22-11-2023
136205933.00,2000,27-11-2023
136205933.00,1600,02-12-2023
136205933.00,1500,05-12-2023
136205933.00,1500,19-03-2024
136205933.00,1500,20-03-2024
149824493.00,2000,26-08-2023
149824493.00,2500,28-08-2023
149824493.00,2000,29-08-2023
149824493.00,500,30-08-2023
149824493.00,2000,31-08-2023
149824493.00,2500,02-09-2023
149824493.00,2500,03-09-2023
149824493.00,2500,04-09-2023
149824493.00,2500,05-09-2023
149824493.00,2500,06-09-2023
149824493.00,2500,07-09-2023
149824493.00,2500,08-09-2023
149824493.00,2500,09-09-2023
149824493.00,2500,11-09-2023
149824493.00,1800,16-09-2023
149824493.00,1800,17-09-2023
149824493.00,1800,18-09-2023
149824493.00,1800,19-09-2023
149824493.00,1800,20-09-2023
149824493.00,1800,21-09-2023
149824493.00,1800,22-09-2023
149824493.00,1800,23-09-2023
149824493.00,1800,24-09-2023
149824493.00,1800,25-09-2023
149824493.00,1800,26-09-2023
149824493.00,1800,27-09-2023
149824493.00,1800,28-09-2023
149824493.00,1800,29-09-2023
149824493.00,1800,30-09-2023
149824493.00,1800,01-12-2023
149824493.00,1800,02-12-2023
149824493.00,1800,03-12-2023
149824493.00,1800,04-12-2023
149824493.00,1800,01-01-2024
149824493.00,1800,02-01-2024
149824493.00,1800,04-01-2024
149824493.00,1800,05-01-2024
149824493.00,1800,06-01-2024
149824493.00,1800,08-01-2024
149824493.00,1800,09-01-2024
149824493.00,1800,10-01-2024
149824493.00,1800,11-01-2024
149824493.00,1800,12-01-2024
149824493.00,1800,13-01-2024
149824493.00,1800,15-01-2024
149824493.00,1800,16-01-2024
149824493.00,1800,17-01-2024
149824493.00,1800,18-01-2024
149824493.00,1800,19-01-2024
149824493.00,1800,20-01-2024
149824493.00,1800,21-01-2024
149824493.00,1800,22-01-2024
149824493.00,1800,23-01-2024
149824493.00,1800,24-01-2024
149824493.00,1800,25-01-2024
149824493.00,1800,26-01-2024
149824493.00,1800,27-01-2024
149824493.00,1800,29-01-2024
149824493.00,1800,30-01-2024
149824493.00,1800,31-01-2024
149824493.00,2400,13-02-2024
149824493.00,2400,14-02-2024
149824493.00,2400,15-02-2024
149824493.00,2400,16-02-2024
149824493.00,1800,16-03-2024
149824493.00,1800,17-03-2024
149824493.00,1800,18-03-2024
149824493.00,1800,21-03-2024
149824493.00,3600,01-04-2024
149824493.00,2400,04-04-2024
149824493.00,2400,05-04-2024
149824493.00,1500,01-06-2024
149824493.00,1500,02-06-2024
149824493.00,2400,08-06-2024
149824493.00,2400,13-06-2024
149565078.00,37000,11-08-2023
149565078.00,1000,16-08-2023
149565078.00,100000,11-09-2023
149565078.00,16600,21-09-2023
149565078.00,4341,22-09-2023
149565078.00,98000,03-10-2023
149565078.00,100000,09-10-2023
149565078.00,101,10-10-2023
149565078.00,99900,28-11-2023
149565078.00,100000,02-12-2023
131513358.00,1000,07-09-2023
131513358.00,2000,13-09-2023
131513358.00,6000,17-09-2023
131513358.00,5000,18-09-2023
131513358.00,6000,09-10-2023
131513358.00,3999,24-11-2023
131513358.00,3999,27-11-2023
131513358.00,3999,03-12-2023
131513358.00,1000,06-12-2023
131513358.00,1999,18-12-2023
131513358.00,1999,03-01-2024
131513358.00,1999,25-01-2024
131513358.00,1000,24-02-2024
131513358.00,1000,28-02-2024
131513358.00,999,01-03-2024
131513358.00,1000,02-03-2024
131513358.00,999,04-04-2024
131513358.00,1999,07-04-2024
131513358.00,2000,09-04-2024
131513358.00,5000,14-06-2024
131513358.00,1000,19-07-2024
113657698.00,25800,12-09-2023
113657698.00,6932,04-10-2023
113657698.00,16200,01-07-2024
113657698.00,23400,09-07-2024
113657698.00,23400,13-07-2024
113657698.00,28080,16-07-2024
151093187.00,20000,07-09-2023
151093187.00,23500,09-09-2023
151093187.00,25000,12-09-2023
151093187.00,10000,02-05-2024
151093187.00,11000,18-05-2024
151093187.00,11400,19-05-2024
151093187.00,11400,20-05-2024
151093187.00,11400,21-05-2024
151093187.00,11400,22-05-2024
151093187.00,11400,24-05-2024
151093187.00,13200,01-06-2024
151093187.00,13000,02-06-2024
151093187.00,19000,13-06-2024
151093187.00,19500,14-06-2024
151093187.00,21000,26-06-2024
151093187.00,21000,28-06-2024
151093187.00,30000,01-07-2024
151093187.00,30000,02-07-2024
151093187.00,30000,03-07-2024
151093187.00,30000,04-07-2024
151093187.00,30000,05-07-2024
151093187.00,17200,13-07-2024
151093187.00,17000,14-07-2024
151093187.00,17300,15-07-2024
151093187.00,20500,17-07-2024
151093187.00,22000,20-07-2024
116360483.00,3000,06-09-2023
116360483.00,3000,07-09-2023
116360483.00,3000,11-09-2023
116360483.00,6000,11-09-2023
116360483.00,9000,12-09-2023
116360483.00,9000,13-09-2023
116360483.00,9000,14-09-2023
116360483.00,4800,16-09-2023
116360483.00,4800,17-09-2023
116360483.00,4800,19-09-2023
116360483.00,4800,20-09-2023
116360483.00,4800,23-09-2023
116360483.00,4800,26-09-2023
116360483.00,4800,27-09-2023
116360483.00,4800,28-09-2023
116360483.00,4800,02-10-2023
116360483.00,4667,03-10-2023
116360483.00,4800,04-10-2023
116360483.00,4800,07-10-2023
116360483.00,4800,09-10-2023
116360483.00,4800,16-10-2023
116360483.00,4800,17-10-2023
116360483.00,4800,18-10-2023
116360483.00,4800,19-10-2023
116360483.00,4800,20-10-2023
116360483.00,4800,24-11-2023
116360483.00,2500,25-11-2023
116360483.00,4800,29-11-2023
116360483.00,4800,30-11-2023
116360483.00,6600,06-12-2023
116360483.00,6600,07-12-2023
116360483.00,6600,08-12-2023
116360483.00,6600,09-12-2023
116360483.00,6600,13-12-2023
116360483.00,6600,14-12-2023
116360483.00,6600,15-12-2023
116360483.00,6600,16-12-2023
116360483.00,6600,23-12-2023
116360483.00,6600,26-12-2023
116360483.00,6600,27-12-2023
116360483.00,6600,28-12-2023
116360483.00,6600,29-12-2023
116360483.00,6600,30-12-2023
116360483.00,6600,31-12-2023
116360483.00,6600,24-01-2024
116360483.00,6600,12-02-2024
116360483.00,3000,17-02-2024
116360483.00,7200,28-02-2024
116360483.00,7200,29-02-2024
116360483.00,6600,09-03-2024
116360483.00,6600,11-03-2024
116360483.00,6600,13-03-2024
116360483.00,6600,15-03-2024
116360483.00,13800,24-03-2024
116360483.00,13800,25-03-2024
116360483.00,13800,26-03-2024
116360483.00,13800,27-03-2024
116360483.00,13800,28-03-2024
116360483.00,13800,29-03-2024
116360483.00,11000,30-03-2024
116360483.00,13800,31-03-2024
116360483.00,4800,02-04-2024
116360483.00,4800,03-04-2024
116360483.00,4200,05-04-2024
116360483.00,4200,06-04-2024
116360483.00,4200,07-04-2024
116360483.00,4200,08-04-2024
116360483.00,4200,09-04-2024
116360483.00,4200,10-04-2024
116360483.00,4200,11-04-2024
116360483.00,6600,13-04-2024
116360483.00,6600,14-04-2024
116360483.00,6600,15-04-2024
116360483.00,6600,17-04-2024
116360483.00,6600,18-04-2024
116360483.00,6600,20-04-2024
116360483.00,6600,21-04-2024
116360483.00,6600,22-04-2024
116360483.00,7200,27-04-2024
116360483.00,7200,28-04-2024
116360483.00,7200,29-04-2024
116360483.00,1800,29-04-2024
116360483.00,9000,30-04-2024
116360483.00,4800,18-05-2024
116360483.00,4800,19-05-2024
116360483.00,4800,20-05-2024
116360483.00,4800,21-05-2024
116360483.00,4800,22-05-2024
116360483.00,4800,23-05-2024
116360483.00,4800,24-05-2024
116360483.00,7800,01-06-2024
116360483.00,3600,08-06-2024
116360483.00,3600,11-06-2024
116360483.00,3600,12-06-2024
116360483.00,3600,13-06-2024
116360483.00,3600,14-06-2024
116360483.00,6000,21-06-2024
116360483.00,1268,21-06-2024
116360483.00,6600,22-06-2024
116360483.00,6600,23-06-2024
116360483.00,6600,24-06-2024
116360483.00,6600,25-06-2024
116360483.00,5400,25-06-2024
116360483.00,6600,26-06-2024
116360483.00,6600,27-06-2024
116360483.00,5400,30-06-2024
116360483.00,5400,05-07-2024
149363344.00,4800,14-08-2023
119393754.00,8000,14-08-2023
119393754.00,9000,17-08-2023
119393754.00,3000,19-08-2023
119393754.00,3000,04-09-2023
119393754.00,3000,07-09-2023
119393754.00,3000,10-09-2023
119393754.00,3000,11-09-2023
119393754.00,2400,13-09-2023
119393754.00,1500,20-09-2023
119393754.00,1500,24-09-2023
119393754.00,1500,25-09-2023
119393754.00,1500,01-10-2023
119393754.00,1500,03-10-2023
119393754.00,1500,18-10-2023
119393754.00,5000,12-12-2023
119393754.00,5000,15-12-2023
119393754.00,5000,20-12-2023
119393754.00,5000,29-12-2023
119393754.00,5200,09-01-2024
119393754.00,5000,11-01-2024
119393754.00,5400,12-01-2024
119393754.00,5000,19-01-2024
119393754.00,3000,27-01-2024
119393754.00,4000,04-02-2024
119393754.00,1000,10-02-2024
119393754.00,2400,12-02-2024
119393754.00,2000,19-02-2024
119393754.00,2000,06-05-2024
119393754.00,6500,21-05-2024
119393754.00,5000,22-05-2024
119393754.00,5000,24-05-2024
119393754.00,800,05-06-2024
119393754.00,10000,17-06-2024
119393754.00,3000,18-06-2024
119393754.00,3500,24-06-2024
119393754.00,5000,25-06-2024
119393754.00,3500,02-07-2024
119393754.00,3000,05-07-2024
148731000000.00,200000,26-08-2023
148731000000.00,22000,31-08-2023
148731000000.00,20000,02-09-2023
148731000000.00,11000,04-09-2023
148731000000.00,1200,10-09-2023
148731000000.00,1500,10-09-2023
148731000000.00,20000,14-09-2023
148731000000.00,2000,17-09-2023
148731000000.00,1510,17-09-2023
148731000000.00,1000,17-09-2023
148731000000.00,8000,19-09-2023
148731000000.00,10000,20-09-2023
148731000000.00,40300,21-09-2023
148731000000.00,10000,21-09-2023
148731000000.00,4000,22-09-2023
148731000000.00,5000,22-09-2023
148731000000.00,1000,23-11-2023
148731000000.00,1000,25-11-2023
148731000000.00,1000,27-11-2023
148731000000.00,10000,27-11-2023
148731000000.00,50000,27-11-2023
148731000000.00,63000,27-11-2023
136421394.00,50000,18-08-2023
136421394.00,10000,28-08-2023
136421394.00,17400,29-08-2023
136421394.00,17000,30-08-2023
136421394.00,17400,31-08-2023
136421394.00,17300,02-09-2023
136421394.00,17400,10-09-2023
136421394.00,17400,11-09-2023
136421394.00,11400,11-09-2023
136421394.00,21330,12-09-2023
136421394.00,7470,12-09-2023
136421394.00,9600,18-09-2023
136421394.00,9600,19-09-2023
136421394.00,9600,20-09-2023
136421394.00,9600,21-09-2023
136421394.00,9600,23-09-2023
136421394.00,8910,24-09-2023
136421394.00,9278,03-10-2023
136421394.00,3127,09-10-2023
136421394.00,4741,23-10-2023
136421394.00,4859,23-10-2023
136421394.00,4749,29-11-2023
136421394.00,4851,29-11-2023
136421394.00,9599,30-11-2023
136421394.00,5698,05-12-2023
136421394.00,10199,09-12-2023
136421394.00,10199,18-12-2023
136421394.00,1015,19-12-2023
136421394.00,1398,20-12-2023
136421394.00,10199,22-12-2023
136421394.00,502,30-12-2023
136421394.00,599,31-12-2023
136421394.00,10199,02-01-2024
136421394.00,4377,03-01-2024
136421394.00,10199,04-01-2024
136421394.00,5780,08-01-2024
136421394.00,4420,08-01-2024
136421394.00,5673,09-01-2024
136421394.00,4527,09-01-2024
136421394.00,10199,10-01-2024
136421394.00,1524,11-01-2024
136421394.00,1523,11-01-2024
136421394.00,7153,11-01-2024
136421394.00,9748,12-01-2024
136421394.00,452,12-01-2024
136421394.00,6834,15-01-2024
136421394.00,3366,15-01-2024
136421394.00,5122,19-01-2024
136421394.00,4409,19-01-2024
136421394.00,669,19-01-2024
136421394.00,10199,27-01-2024
136421394.00,4427,31-01-2024
136421394.00,146,04-02-2024
136421394.00,1073,07-02-2024
136421394.00,9127,07-02-2024
136421394.00,10199,08-02-2024
136421394.00,24499,15-03-2024
136421394.00,19799,21-03-2024
136421394.00,18622,22-03-2024
136421394.00,7799,28-03-2024
136421394.00,7799,29-03-2024
136421394.00,7799,30-03-2024
131100184.00,80000,18-08-2023
131100184.00,45000,30-08-2023
131100184.00,44000,21-11-2023
131100184.00,44000,22-11-2023
131100184.00,40000,28-11-2023
131100184.00,32550,29-11-2023
131100184.00,32000,09-12-2023
131100184.00,32000,27-12-2023
131100184.00,32000,31-01-2024
131100184.00,32000,07-02-2024
131100184.00,30000,12-02-2024
131100184.00,30000,28-02-2024
131100184.00,10000,04-03-2024
131100184.00,20000,16-03-2024
131100184.00,47000,04-04-2024
131100184.00,5000,07-04-2024
131100184.00,7000,24-04-2024
131100184.00,30000,29-04-2024
131100184.00,10000,04-05-2024
131100184.00,46000,07-05-2024
131100184.00,46000,08-05-2024
131100184.00,36000,10-05-2024
131100184.00,27000,16-05-2024
118609000000.00,200000,01-09-2023
118609000000.00,100000,02-09-2023
118609000000.00,200000,05-09-2023
118609000000.00,200000,06-09-2023
118609000000.00,200000,08-09-2023
118609000000.00,200000,09-09-2023
118609000000.00,200000,12-09-2023
118609000000.00,200000,14-09-2023
118609000000.00,200000,15-09-2023
118609000000.00,200000,16-09-2023
118609000000.00,100000,17-09-2023
118609000000.00,100000,19-09-2023
118609000000.00,30000,20-09-2023
118609000000.00,200000,21-09-2023
118609000000.00,30000,23-09-2023
118609000000.00,200000,24-09-2023
118609000000.00,200000,25-09-2023
118609000000.00,20000,26-09-2023
118609000000.00,30000,30-09-2023
118609000000.00,50000,02-10-2023
118609000000.00,100000,03-10-2023
118609000000.00,200000,09-10-2023
118609000000.00,138370,17-10-2023
118609000000.00,144982,19-10-2023
113607807.00,10000,18-08-2023
113607807.00,2100,18-08-2023
113607807.00,500,22-08-2023
113607807.00,64000,28-08-2023
113607807.00,2000,04-09-2023
113607807.00,77000,02-10-2023
113607807.00,7225,05-10-2023
113607807.00,25783,07-10-2023
113607807.00,3933,20-11-2023
113607807.00,25800,17-02-2024
113607807.00,25800,20-02-2024
113607807.00,25800,21-02-2024
113607807.00,25800,22-02-2024
113607807.00,25800,23-02-2024
113607807.00,25200,08-03-2024
113607807.00,25199,12-03-2024
113607807.00,25200,15-03-2024
113607807.00,16200,18-03-2024
113607807.00,76500,07-04-2024
113607807.00,17500,10-04-2024
139046362.00,99000,28-08-2023
139046362.00,200000,01-09-2023
139046362.00,200000,04-09-2023
139046362.00,200000,05-09-2023
139046362.00,200000,07-09-2023
139046362.00,200000,08-09-2023
139046362.00,100000,11-09-2023
139046362.00,200000,12-09-2023
139046362.00,100000,13-09-2023
139046362.00,10000,27-09-2023
139046362.00,200000,02-10-2023
139046362.00,200000,03-10-2023
139046362.00,181916,04-10-2023
139046362.00,18084,05-10-2023
139046362.00,181916,05-10-2023
139046362.00,100000,06-10-2023
139046362.00,899,16-10-2023
139046362.00,19999,17-10-2023
139046362.00,19999,17-10-2023
139046362.00,19999,17-10-2023
139046362.00,140000,17-10-2023
139046362.00,100000,20-10-2023
139046362.00,100000,23-10-2023
139046362.00,15000,24-10-2023
139046362.00,20000,22-11-2023
139046362.00,150000,23-11-2023
139046362.00,15000,23-11-2023
139046362.00,200000,06-12-2023
139046362.00,50000,07-12-2023
139046362.00,200000,08-12-2023
139046362.00,100000,09-12-2023
139046362.00,60000,10-12-2023
139046362.00,70000,11-12-2023
139046362.00,180,13-12-2023
139046362.00,275,13-12-2023
139046362.00,278,13-12-2023
139046362.00,1311,14-12-2023
139046362.00,861,14-12-2023
139046362.00,200000,18-12-2023
139046362.00,15000,20-12-2023
139046362.00,200000,22-12-2023
139046362.00,50000,25-12-2023
139046362.00,3500,28-12-2023
139046362.00,200000,30-12-2023
139046362.00,200000,01-01-2024
139046362.00,178000,02-01-2024
139046362.00,3200,05-01-2024
139046362.00,50000,10-01-2024
139046362.00,50000,10-01-2024
139046362.00,50000,11-01-2024
139046362.00,150000,12-01-2024
139046362.00,50000,15-01-2024
139046362.00,50000,16-01-2024
139046362.00,200000,18-01-2024
139046362.00,84500,19-01-2024
139046362.00,24000,19-01-2024
139046362.00,50000,22-01-2024
139046362.00,24235,25-01-2024
139046362.00,150000,26-01-2024
139046362.00,20000,26-01-2024
139046362.00,50000,29-01-2024
139046362.00,85000,29-01-2024
139046362.00,50000,30-01-2024
139046362.00,70000,31-01-2024
139046362.00,100000,05-02-2024
139046362.00,100000,06-02-2024
139046362.00,100000,07-02-2024
139046362.00,57937,17-02-2024
139046362.00,38367,24-02-2024
